TABLE_NAME	COLUMN_NAME	SEQ_IN_INDEX	NON_UNIQUE	INDEX_NAME
wfm_roster_acknowledgement	assignment_id	1	0	uk_wfm_roster_ack_assignment_change
wfm_roster_acknowledgement	change_request_id	2	0	uk_wfm_roster_ack_assignment_change
wfm_roster_approval_log	plan_id	1	1	idx_wfm_approval_plan
wfm_roster_approval_log	created_at	2	1	idx_wfm_approval_plan
wfm_roster_approval_log	id	1	0	PRIMARY
wfm_roster_assignment	roster_date	1	1	idx_roster_date
wfm_roster_assignment	employee_ack_status	1	1	idx_wra_ack_status
wfm_roster_assignment	cycle_id	1	1	idx_wra_cycle
wfm_roster_assignment	final_roster_status	1	1	idx_wra_final_status
wfm_roster_assignment	generation_run_id	1	1	idx_wra_generation_run
wfm_roster_assignment	plan_id	1	1	plan_id
wfm_roster_assignment	id	1	0	PRIMARY
wfm_roster_assignment	shift_id	1	1	shift_id
wfm_roster_assignment	employee_id	1	0	uq_emp_date
wfm_roster_assignment	roster_date	2	0	uq_emp_date
wfm_roster_assignment_control	plan_id	1	1	idx_wfm_assignment_control_plan
wfm_roster_assignment_control	change_lock_status	2	1	idx_wfm_assignment_control_plan
wfm_roster_assignment_control	acknowledgement_status	3	1	idx_wfm_assignment_control_plan
wfm_roster_assignment_control	assignment_id	1	0	PRIMARY
wfm_roster_change_request	employee_id	1	1	idx_wfm_change_employee
wfm_roster_change_request	roster_date	2	1	idx_wfm_change_employee
wfm_roster_change_request	plan_id	1	1	idx_wfm_change_plan
wfm_roster_change_request	status	2	1	idx_wfm_change_plan
wfm_roster_change_request	created_at	3	1	idx_wfm_change_plan
wfm_roster_change_request	id	1	0	PRIMARY
wfm_roster_conflict_log	employee_id	1	1	idx_conflict_emp
wfm_roster_conflict_log	id	1	0	PRIMARY
wfm_roster_coverage_matrix	plan_id	1	1	idx_wfm_coverage_gap
wfm_roster_coverage_matrix	gap_hc	2	1	idx_wfm_coverage_gap
wfm_roster_coverage_matrix	plan_id	1	1	idx_wfm_coverage_plan_date
wfm_roster_coverage_matrix	roster_date	2	1	idx_wfm_coverage_plan_date
wfm_roster_coverage_matrix	id	1	0	PRIMARY
wfm_roster_event_log	plan_id	1	1	idx_wfm_event_plan
wfm_roster_event_log	created_at	2	1	idx_wfm_event_plan
wfm_roster_event_log	process_id	1	1	idx_wfm_event_scope
wfm_roster_event_log	branch_id	2	1	idx_wfm_event_scope
wfm_roster_event_log	created_at	3	1	idx_wfm_event_scope
wfm_roster_event_log	target_role	1	1	idx_wfm_event_target
wfm_roster_event_log	target_employee_id	2	1	idx_wfm_event_target
wfm_roster_event_log	is_read	3	1	idx_wfm_event_target
wfm_roster_event_log	id	1	0	PRIMARY
wfm_roster_manager_task	manager_employee_id	1	1	idx_wfm_manager_task_manager
wfm_roster_manager_task	status	2	1	idx_wfm_manager_task_manager
wfm_roster_manager_task	plan_id	1	1	idx_wfm_manager_task_plan
wfm_roster_manager_task	status	2	1	idx_wfm_manager_task_plan
wfm_roster_manager_task	id	1	0	PRIMARY
wfm_roster_notification_log	employee_id	1	1	idx_wfm_notification_employee
wfm_roster_notification_log	status	2	1	idx_wfm_notification_employee
wfm_roster_notification_log	plan_id	1	1	idx_wfm_notification_plan
wfm_roster_notification_log	notification_type	2	1	idx_wfm_notification_plan
wfm_roster_notification_log	status	3	1	idx_wfm_notification_plan
wfm_roster_notification_log	id	1	0	PRIMARY
wfm_roster_plan	branch_id	1	1	branch_id
wfm_roster_plan	from_date	1	1	idx_roster_plan_dates
wfm_roster_plan	to_date	2	1	idx_roster_plan_dates
wfm_roster_plan	id	1	0	PRIMARY
wfm_roster_plan	process_id	1	1	process_id
wfm_roster_plan	shift_id	1	1	shift_id
wfm_roster_plan_control	approval_status	1	1	idx_wfm_plan_control_status
wfm_roster_plan_control	publish_lock_status	2	1	idx_wfm_plan_control_status
wfm_roster_plan_control	plan_id	1	0	PRIMARY
wfm_roster_swap_request	swap_date	1	1	idx_swap_date
wfm_roster_swap_request	requester_emp_id	1	1	idx_swap_requester
wfm_roster_swap_request	id	1	0	PRIMARY
wfm_roster_swap_request	swap_with_emp_id	1	1	swap_with_emp_id
wfm_shift_master	id	1	0	PRIMARY
wfm_shift_master	shift_code	1	0	shift_code
wfm_shift_template	branch_id	1	1	branch_id
wfm_shift_template	process_id	1	1	idx_st_process
wfm_shift_template	id	1	0	PRIMARY
wfm_shift_template	shift_code	1	0	uq_shift_version
wfm_shift_template	version	2	0	uq_shift_version
wfm_slot_requirement	branch_id	1	1	fk_wsr_branch
wfm_slot_requirement	planning_rule_id	1	1	fk_wsr_rule
wfm_slot_requirement	is_active	1	1	idx_slot_req_active
wfm_slot_requirement	process_id	1	1	idx_wsr_coverage
wfm_slot_requirement	requirement_date	2	1	idx_wsr_coverage
wfm_slot_requirement	coverage_status	3	1	idx_wsr_coverage
wfm_slot_requirement	process_id	1	1	idx_wsr_process_date
wfm_slot_requirement	requirement_date	2	1	idx_wsr_process_date
wfm_slot_requirement	id	1	0	PRIMARY
wfm_slot_requirement	process_id	1	0	uq_slot
wfm_slot_requirement	requirement_date	2	0	uq_slot
wfm_slot_requirement	slot_start	3	0	uq_slot
wfm_slot_requirement	workload_type	4	0	uq_slot
work_inbox_item	user_id	1	1	idx_inbox_unread
work_inbox_item	is_read	2	1	idx_inbox_unread
work_inbox_item	user_id	1	1	idx_inbox_user
work_inbox_item	id	1	0	PRIMARY
work_item	assigned_to_user_id	1	1	idx_assigned_user
work_item	entity_type	1	1	idx_entity
work_item	entity_id	2	1	idx_entity
work_item	status	1	1	idx_status
work_item	id	1	0	PRIMARY
work_item_audit_log	work_item_id	1	1	idx_work_item
work_item_audit_log	id	1	0	PRIMARY
workforce_mandate	process_id	1	1	idx_wm_process_active
workforce_mandate	active_status	2	1	idx_wm_process_active
workforce_mandate	effective_from	3	1	idx_wm_process_active
workforce_mandate	effective_to	4	1	idx_wm_process_active
workforce_mandate	id	1	0	PRIMARY
workforce_mandate	process_id	1	0	uq_wm_process_branch_role_eff
workforce_mandate	branch_id	2	0	uq_wm_process_branch_role_eff
workforce_mandate	role_group	3	0	uq_wm_process_branch_role_eff
workforce_mandate	effective_from	4	0	uq_wm_process_branch_role_eff
workforce_role_catalog	id	1	0	PRIMARY
workforce_role_catalog	role_key	1	0	role_key
workforce_roster_draft	roster_date	1	1	idx_wrd_date_scope
workforce_roster_draft	branch_id	2	1	idx_wrd_date_scope
workforce_roster_draft	process_id	3	1	idx_wrd_date_scope
workforce_roster_draft	status	1	1	idx_wrd_status
workforce_roster_draft	id	1	0	PRIMARY
