expense_migration_staging	5444	2.5	utf8mb4_unicode_ci
expense_policy	7	0.0	utf8mb4_unicode_ci
festival_calendar	30	0.0	utf8mb4_unicode_ci
field_attendance_snapshot	106544	18.5	utf8mb4_unicode_ci
finance_action_audit_log	7	0.1	utf8mb4_unicode_ci
finance_approval_event	93	0.1	utf8mb4_unicode_ci
finance_budget_approval_log	152	0.1	utf8mb4_unicode_ci
finance_budget_closure_reopen_request	0	0.0	utf8mb4_unicode_ci
finance_budget_header	29	0.1	utf8mb4_unicode_ci
finance_budget_line	729	2.1	utf8mb4_unicode_ci
finance_budget_line_allocation	799	0.8	utf8mb4_unicode_ci
finance_budget_line_correction	0	0.1	utf8mb4_unicode_ci
finance_budget_line_snapshot	1091	0.3	utf8mb4_unicode_ci
finance_budget_line_tax_amendment	0	0.1	utf8mb4_unicode_ci
finance_budget_snapshot	1985	0.7	utf8mb4_unicode_ci
finance_budget_subhead_closure	0	0.0	utf8mb4_unicode_ci
finance_budget_subhead_status	133	0.1	utf8mb4_unicode_ci
finance_budget_topup_request	8	0.1	utf8mb4_unicode_ci
finance_budget_topup_request_split	2	0.0	utf8mb4_unicode_ci
finance_budget_transfer	0	0.1	utf8mb4_unicode_ci
finance_company	2	0.0	utf8mb4_unicode_ci
finance_config	2	0.0	utf8mb4_unicode_ci
finance_cost_centre_grade_driver	0	0.1	utf8mb4_unicode_ci
finance_cost_centre_mapping_history	927	0.3	utf8mb4_unicode_ci
finance_cost_centre_monthly_driver	117	0.1	utf8mb4_unicode_ci
finance_expense_head_master	30	0.1	utf8mb4_unicode_ci
finance_expense_head_snapshot	236	0.0	utf8mb4_unicode_ci
finance_expense_sub_head_master	63	0.1	utf8mb4_unicode_ci
finance_grn_monthly_sequence	0	0.0	utf8mb4_unicode_ci
finance_grn_sequence	17	0.0	utf8mb4_unicode_ci
finance_meter_cost_centre_share	0	0.0	utf8mb4_unicode_ci
finance_meter_master	3	0.1	utf8mb4_unicode_ci
finance_meter_reading	3	0.0	utf8mb4_unicode_ci
finance_meter_reconciliation	0	0.0	utf8mb4_unicode_ci
finance_payroll_entity_rule	2	0.0	utf8mb4_unicode_ci
finance_payroll_ledger_map	24	0.0	utf8mb4_unicode_ci
finance_payroll_voucher_cohort	0	0.0	utf8mb4_unicode_ci
finance_period	0	0.1	utf8mb4_unicode_ci
finance_pnl_component_master	45	0.0	utf8mb4_unicode_ci
